playerId,teamId,position,longPassesP90,longPassesAccPC,shortPassesP90,shortPassesAccPC,forwardPassesP90,forwardPassesAccPC,backwardPassesP90,backwardPassesAccPC,keyPassesP90
781,59,lb,5.394321766561514,44.73684210526316,23.422712933753942,86.66666666666667,13.627760252365931,58.333333333333336,18.738170347003155,82.57575757575758,0.0
782,113,rcb3,6.059850374064838,59.25925925925926,26.315461346633416,91.04477611940298,20.648379052369076,71.46739130434783,13.859102244389028,93.92712550607287,0.0
783,13,cf,2.555066079295154,34.48275862068966,10.176211453744493,88.74458874458874,9.427312775330396,55.60747663551402,9.559471365638766,79.26267281105991,0.04405286343612335
784,22,amf,1.1816192560175054,50.0,17.035010940919037,89.01734104046243,8.566739606126914,73.5632183908046,12.407002188183807,85.71428571428571,0.29540481400437635
785,34,gk,2.06151832460733,72.85714285714286,1.0602094240837696,83.33333333333333,4.653141361256544,85.44303797468355,0.11780104712041885,75.0,0.0
786,28,rcmf,4.4770408163265305,43.58974358974359,42.015306122448976,93.85245901639344,22.614795918367346,76.90355329949239,25.599489795918366,91.25560538116592,0.2869897959183674
787,85,gk,2.454788022531871,73.91304347826087,5.042988437592648,94.70899470899471,9.685739697598576,91.18457300275482,0.6937444411503113,84.61538461538461,0.026682478505781204
788,86,lb,5.119047619047619,34.883720930232556,27.38095238095238,90.0,16.19047619047619,63.23529411764706,19.285714285714285,90.74074074074075,0.0
789,78,ss,0.7867132867132867,0.0,10.227272727272727,95.38461538461539,4.72027972027972,70.0,11.328671328671328,70.83333333333333,0.7867132867132867
790,14,rb,6.126237623762377,50.90909090909091,20.04950495049505,88.05555555555556,15.037128712871286,65.18518518518519,15.928217821782178,82.86713286713287,0.22277227722772278
791,53,lcmf,2.2141823444283646,38.23529411764706,28.719247467438496,89.1156462585034,13.154848046309697,75.74257425742574,20.383502170767006,87.8594249201278,0.19536903039073805
792,69,rcmf,8.548812664907652,46.75925925925926,30.356200527704484,89.96088657105607,23.905013192612138,64.56953642384106,20.026385224274406,89.32806324110672,0.19788918205804748
793,6,lw,0.9337589784517158,46.15384615384615,11.92338387869114,87.34939759036145,5.38707102952913,61.333333333333336,9.122106943335993,91.33858267716535,0.0
794,12,lamf,0.7159090909090909,35.714285714285715,15.903409090909092,81.35048231511254,8.488636363636363,62.04819277108434,13.909090909090908,77.20588235294117,0.35795454545454547
795,3,cf,0.6075949367088608,25.0,18.60759493670886,91.0204081632653,7.063291139240507,66.66666666666667,15.721518987341772,85.02415458937197,0.6835443037974683
796,58,rcmf,6.3054830287206265,48.4472049689441,30.509138381201044,87.54813863928113,21.89295039164491,67.26296958855099,18.91644908616188,89.23395445134575,0.195822454308094
797,83,ss,0.35272836900813986,30.76923076923077,14.570394935182394,86.59217877094972,4.232740428097679,64.74358974358974,14.733192643955382,75.13812154696133,0.27132951462164606
798,76,lcb,9.63855421686747,40.0,9.819277108433734,85.88957055214723,20.783132530120483,54.78260869565217,5.662650602409639,88.29787234042553,0.0
799,100,lcb,4.9655172413793105,47.11538461538461,22.344827586206897,94.65811965811966,20.482758620689655,72.96037296037296,12.557029177718833,92.77566539923954,0.0
800,28,lb,5.253126861226921,53.06122448979592,31.036331149493748,89.98272884283247,17.099463966646812,66.14420062695925,22.030970815961883,91.97080291970804,0.3216200119118523
801,9,cf,0.44578976334617504,88.88888888888889,6.389653274628508,75.96899224806202,4.309301045679692,55.172413793103445,6.5382498624105665,66.66666666666667,0.09906439185470556
802,40,rb,4.846480869154464,42.10526315789474,22.659423712801132,90.2439024390244,16.027397260273972,66.84350132625995,15.389702409069438,91.98895027624309,0.08502598016060463
